timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,CAPE,PWAT,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,storm_severity,APCP
2014-03-18 09:00:00,Bach Long Vi,20.13,107.73,295.35,90,-1.602565133592059,2.8911040319330024,0.0,42.02499999999995,101020.0,0.1,158.26510015116503,2.0,0.11628299433451392,193.40553476235755,273.15,0,0.0
2014-03-18 12:00:00,Bach Long Vi,20.13,107.73,294.95,92,-1.4125292507648044,2.8961141491862046,0.0,42.22499999999998,101030.0,0.1,150.11343346666632,2.0,0.07977645649609838,199.23956854229687,273.15,0,0.0
2014-03-18 15:00:00,Bach Long Vi,20.13,107.73,294.95,93,-1.3836780788311462,2.214347806630668,0.0,42.62499999999999,101150.0,0.12956252973039006,149.9254970530068,2.0,0.09625317793232947,193.86716574867933,273.15,0,0.0
2014-03-18 18:00:00,Bach Long Vi,20.13,107.73,294.95,93,-1.3100781810209787,2.096563348831164,0.0,42.62499999999999,101040.0,0.19721691428571464,140.97250509121753,2.0,0.09940848406530504,193.82522078834413,273.15,0,0.0
2014-03-18 21:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,92,-1.8180360759237644,3.279823901772734,0.0,42.37499999999993,100940.0,0.26596484783812,151.72950843219465,2.0,0.07560495129127151,195.33429418640222,273.15,0,0.0
2014-03-19 00:00:00,Bach Long Vi,20.13,107.73,294.95,92,-3.390774828161289,1.727686068453275,0.0,42.22499999999998,101100.0,0.3389360977464255,119.08777963229427,2.0,0.12163637357640393,168.74939796034596,273.15,0,0.0
2014-03-19 03:00:00,Bach Long Vi,20.13,107.73,295.35,91,-3.50153867737674,0.6174157428157522,0.0,42.42499999999996,101200.0,0.2176848755067175,103.33958909828307,2.0,0.10758408094529574,139.01162424582736,273.15,0,0.0
2014-03-19 06:00:00,Bach Long Vi,20.13,107.73,295.65,91,-2.704286242486463,1.0926025641297434,0.0,42.87499999999997,101020.0,0.1971574760081508,106.96241945736624,2.0,0.11766153672268526,153.68106868500928,273.15,0,0.0
2014-03-19 09:00:00,Bach Long Vi,20.13,107.73,295.75,91,-2.40781063602054,1.8811878412728449,182.0,47.025000000000006,100790.0,0.20305282172152864,114.92229461399425,2.0,0.09852515195065206,185.2433220514574,273.15,1,0.0
2014-03-19 12:00:00,Bach Long Vi,20.13,107.73,294.95,93,-3.192498475199889,-0.1114845033552117,0.0,42.62499999999999,100850.0,0.21770233333692987,98.1952804239312,2.0,0.07890414331853213,132.7092793942627,273.15,0,0.0
2014-03-19 15:00:00,Bach Long Vi,20.13,107.73,294.85,92,-2.309515168399263,-0.4909026033197098,0.0,42.074999999999946,101040.0,0.20760576414775106,82.85489068250531,2.0,0.08182931514748394,126.33537554411716,273.15,0,0.0
2014-03-19 18:00:00,Bach Long Vi,20.13,107.73,294.25,93,-2.6091973224968745,-1.694432553380084,0.0,41.575,100960.0,0.1,55.73260499230622,2.0,0.1212310306022025,104.23700301338762,273.15,0,0.0
2014-03-19 21:00:00,Bach Long Vi,20.13,107.73,294.04999999999995,93,-3.323508802829457,-2.992500767327116,0.0,41.274999999999935,100920.0,0.3031046893592256,39.33071653310552,2.0,0.1296071081715995,87.49039109934684,273.15,0,0.0
2014-07-15 00:00:00,Bach Long Vi,20.13,107.73,302.65,80,-1.740493637786498,6.980738697374529,160.0,52.974999999999966,100620.0,1.056856392682621,169.39582438703272,2.9479378053823733,0.2022421310062591,214.33668837336813,273.15,1,0.0
